Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	BS_BIOSAMPLE_TITLE	BS_BIOSAMPLE_ORGANISM	BS_isolation_source	BS_collection_date	BS_geo_loc_name	BS_lat_lon	BS_sample_ID	ARG_TOTAL_HITS	ARG_UNIQUE_NORMALIZED_LABELS	ARG_STATUS	BS_ID	BS_BIOSAMPLE_COMMENT	BS_host	BS_ENA_first_public	BS_ENA-CHECKLIST	BS_INSDC_center_name	BS_INSDC_status	BS_Submitter_Id	BS_sample_name	BS_scientific_name	BS_GUNC_clade_separation_score	BS_GUNC_contamination_score	BS_GUNC_reference_representation_score	BS_GUNC_version	BS_MAG_coverage_software	BS_SPIRE_genome_cluster	BS_SPIRE_genome_id	BS_assembly_quality	BS_assembly_software	BS_binning_parameters	BS_binning_software	BS_env_broad_scale	BS_completeness_score	BS_completeness_software	BS_contamination_score	BS_contig_N50	BS_derived_from_assembly	BS_env_medium	BS_geographic_location_(latitude)	BS_geographic_location_(longitude)	BS_linked_to_SPIRE_sample	BS_linked_to_SPIRE_study	BS_linked_to_analysis_project	BS_local_environmental_context	BS_metagenomic_source	BS_number_of_contigs	BS_project_name	BS_sample_derived_from	BS_taxonomic_classification	BS_taxonomic_classification_software	BS_taxonomic_identity_marker
SRR2938319	2016-03-11 16:31:32	2015-12-13 12:23:19	2117439	601351634	2117439	283	274		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938319/SRR2938319.sralite.1	SRX1440992	WGS_paired_SW087	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170638	SAMN04262541	simple	527639	wastewater metagenome	SW087							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	8D7A2DD8850443F2D19DEF79AB1DB6B1	21B6E19342695AC6734BBB5F8A7E8954	Metagenome-Assembled Genome spire_mag_01090910 in SPIRE v01 classified as Bifidobacterium adolescentis	Bifidobacterium adolescentis	missing: third party data	missing: third party data	missing: third party data			12	12	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01090910	spire_mag_01090910	Bifidobacterium adolescentis	0.0	0.0	0.95	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_00075	https://spire.embl.de/spire/v1/genome/spire_mag_01090910	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	81.23	CheckM2 v0.1.3	6.14	8360	ERZ27289546	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75960	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	227	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262541	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938320	2016-03-11 16:31:32	2015-12-13 12:27:00	1911151	542766014	1911151	283	254		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938320/SRR2938320.sralite.1	SRX1440993	WGS_paired_SW088	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170636	SAMN04262542	simple	527639	wastewater metagenome	SW088							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	B5DD821A586BB237791591F89AB27374	276E47E8C5BFEF2F462BC59AECA1B2EF	Metagenome-Assembled Genome spire_mag_01092329 in SPIRE v01 classified as UBA7485	Eubacteriaceae bacterium	missing: third party data	missing: third party data	missing: third party data			12	12	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01092329	spire_mag_01092329	Eubacteriaceae bacterium	0.28	0.42	0.48	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000231896	https://spire.embl.de/spire/v1/genome/spire_mag_01092329	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	96.25	CheckM2 v0.1.3	1.11	15472	ERZ27289548	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75724	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	229	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262542	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__UBA7485;s__	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938321	2016-03-11 16:31:32	2015-12-13 12:23:03	1356946	385372169	1356946	283	177		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938321/SRR2938321.sralite.1	SRX1440994	WGS_paired_SW091	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170637	SAMN04262572	simple	527639	wastewater metagenome	SW091							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	AD9B0DABDE8B4F623ADF8957338C0E84	CDEB19CE9FC02FC910F9B97F34A46E76	SPIRE v01 sample spire_sample_75954.	metagenome		missing: third party data	missing: third party data			14	14	Detected		SPIRE v01 sample. This is a virtual sample, derived from SAMN04262572.		2025-09-16	ERC000011	EMBL Heidelberg	public	spire_sample_75954	spire_sample_75954	metagenome																															
SRR2938322	2016-03-11 16:31:32	2015-12-13 12:23:31	3095848	879219356	3095848	283	404		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938322/SRR2938322.sralite.1	SRX1440995	WGS_paired_SW168	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170635	SAMN04262574	simple	527639	wastewater metagenome	SW168							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	02C1F7D718400CDD1F072C889E9FC693	00BE6ED8429628E60B5FA54AFF240D0E	Metagenome-Assembled Genome spire_mag_01090478 in SPIRE v01 classified as Bifidobacterium adolescentis	Bifidobacterium adolescentis	missing: third party data	missing: third party data	missing: third party data			30	30	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01090478	spire_mag_01090478	Bifidobacterium adolescentis	0.0	0.0	0.95	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_00075	https://spire.embl.de/spire/v1/genome/spire_mag_01090478	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	81.18	CheckM2 v0.1.3	2.97	8509	ERZ27289576	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75918	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	234	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262574	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938323	2016-03-11 16:31:32	2015-12-13 12:23:16	2574856	731257741	2574856	283	338		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938323/SRR2938323.sralite.1	SRX1440996	WGS_paired_SW178	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170633	SAMN04262575	simple	527639	wastewater metagenome	SW178							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	A605005EF7E7B8932A0D109AEB81A042	6A540E5EDE6F7F639968A7977286C253	Metagenome-Assembled Genome spire_mag_01091896 in SPIRE v01 classified as Bifidobacterium adolescentis	Bifidobacterium adolescentis	missing: third party data	missing: third party data	missing: third party data			25	25	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01091896	spire_mag_01091896	Bifidobacterium adolescentis	0.0	0.0	0.94	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_33593	https://spire.embl.de/spire/v1/genome/spire_mag_01091896	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	64.11	CheckM2 v0.1.3	1.40	6037	ERZ27289577	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75845	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	262	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262575	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938324	2016-03-11 16:31:32	2015-12-13 12:22:50	742877	210976643	742877	283	96		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938324/SRR2938324.sralite.1	SRX1440997	WGS_paired_SW180	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170634	SAMN04262576	simple	527639	wastewater metagenome	SW180							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	C3913FAF96BA73758E538D792C3E6583	6C80D126F094F64E070D30D9FFA15286	SPIRE v01 sample spire_sample_75989.	metagenome		missing: third party data	missing: third party data			8	8	Detected		SPIRE v01 sample. This is a virtual sample, derived from SAMN04262576.		2025-09-16	ERC000011	EMBL Heidelberg	public	spire_sample_75989	spire_sample_75989	metagenome																															
SRR2938325	2016-03-11 16:31:32	2015-12-13 13:22:56	5060531	1437187912	5060531	283	660		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938325/SRR2938325.sralite.1	SRX1440998	WGS_paired_SW181	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170631	SAMN04262562	simple	527639	wastewater metagenome	SW181							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	BE0CAF3839BEF9CC928E987719611BE1	0DE486BAB0D557AF6077E37EA3B2A483	Metagenome-Assembled Genome spire_mag_01091986 in SPIRE v01 classified as VGCC01	uncultured bacterium	missing: third party data	missing: third party data	missing: third party data			6	6	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01091986	spire_mag_01091986	uncultured bacterium	0.15	0.03	0.52	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000329285	https://spire.embl.de/spire/v1/genome/spire_mag_01091986	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	77.73	CheckM2 v0.1.3	1.70	9384	ERZ27289567	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75796	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	233	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262562	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__VGCC01;s__	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938326	2016-03-11 16:31:32	2015-12-13 13:27:45	7257088	2061009312	7257088	283	929		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938326/SRR2938326.sralite.1	SRX1440999	WGS_paired_SW183	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170632	SAMN04262543	simple	527639	wastewater metagenome	SW183							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	12FE204C66E1CBF401CEB54A1033058D	3C4A935BBBAA6B83E0F2A17EC92F6BA5	Metagenome-Assembled Genome spire_mag_01090534 in SPIRE v01 classified as Blautia_A wexlerae	Blautia wexlerae	missing: third party data	missing: third party data	missing: third party data			47	45	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01090534	spire_mag_01090534	Blautia wexlerae	0.28	0.37	0.66	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_00170	https://spire.embl.de/spire/v1/genome/spire_mag_01090534	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	84.63	CheckM2 v0.1.3	8.61	10034	ERZ27289550	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75860	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	381	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262543	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938327	2016-03-11 16:31:32	2015-12-13 13:24:58	1094083	310719061	1094083	283	148		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938327/SRR2938327.sralite.1	SRX1441000	WGS_paired_SW184	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170630	SAMN04262544	simple	527639	wastewater metagenome	SW184							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	55CDD67F5649E77094A8E577DB861233	9E1D2DB08A8C71D0231F2040B4685481	SPIRE v01 sample spire_sample_75790.	metagenome		missing: third party data	missing: third party data			5	5	Detected		SPIRE v01 sample. This is a virtual sample, derived from SAMN04262544.		2025-09-16	ERC000011	EMBL Heidelberg	public	spire_sample_75790	spire_sample_75790	metagenome																															
SRR2938328	2016-03-11 16:31:32	2015-12-13 13:25:01	1618990	459792585	1618990	283	217		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938328/SRR2938328.sralite.1	SRX1441001	WGS_paired_SW186	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170629	SAMN04262546	simple	527639	wastewater metagenome	SW186							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	A8444F5AF041D44D23EE9CB91C6E9DF2	C4D3DBD15FFCCCDB747BC0ECF5A7525A	Metagenome-Assembled Genome spire_mag_01092746 in SPIRE v01 classified as Neisseria suis	Uruburuella suis	missing: third party data	missing: third party data	missing: third party data			17	17	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01092746	spire_mag_01092746	Uruburuella suis	0.21	0.05	0.74	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_35034	https://spire.embl.de/spire/v1/genome/spire_mag_01092746	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	78.99	CheckM2 v0.1.3	0.91	5295	ERZ27289551	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75760	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	386	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262546	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria suis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938329	2016-03-11 16:31:32	2015-12-13 13:25:09	2274629	645993091	2274629	283	295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938329/SRR2938329.sralite.1	SRX1441002	WGS_paired_SW187	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170628	SAMN04262547	simple	527639	wastewater metagenome	SW187							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	FCDFDEC65C69224D5818F491109788C8	5300E55D1EAE4493F0990A8D8B3F7208	Metagenome-Assembled Genome spire_mag_01090341 in SPIRE v01 classified as Neisseria suis	Uruburuella suis	missing: third party data	missing: third party data	missing: third party data			28	28	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01090341	spire_mag_01090341	Uruburuella suis	0.3	0.02	0.71	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_35034	https://spire.embl.de/spire/v1/genome/spire_mag_01090341	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	50.71	CheckM2 v0.1.3	0.58	4238	ERZ27289552	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75903	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	307	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262547	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria suis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938330	2016-03-11 16:31:32	2015-12-13 13:25:11	2506284	711783007	2506284	283	332		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938330/SRR2938330.sralite.1	SRX1441003	WGS_paired_SW188	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170627	SAMN04262548	simple	527639	wastewater metagenome	SW188							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	F4ADDD4AC6F94049B02C67FBFF9071FE	18C389A1643DA28346AD92FF3994AB84	Metagenome-Assembled Genome spire_mag_01091812 in SPIRE v01 classified as Bifidobacterium adolescentis	Bifidobacterium adolescentis	missing: third party data	missing: third party data	missing: third party data			18	18	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01091812	spire_mag_01091812	Bifidobacterium adolescentis	0.0	0.0	0.95	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_00075	https://spire.embl.de/spire/v1/genome/spire_mag_01091812	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	84.51	CheckM2 v0.1.3	1.57	7713	ERZ27289553	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75837	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	255	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262548	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938331	2016-03-11 16:31:32	2015-12-13 13:25:18	2580919	732979705	2580919	283	335		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938331/SRR2938331.sralite.1	SRX1441004	WGS_paired_SW189	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170626	SAMN04262549	simple	527639	wastewater metagenome	SW189							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	FF8881E10189B6834EB03883A038A06E	6D6092A1BF169E2009591DC02EAE879C	Metagenome-Assembled Genome spire_mag_01091184 in SPIRE v01 classified as Ancrocorticia	Ancrocorticia sp.	missing: third party data	missing: third party data	missing: third party data			20	20	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01091184	spire_mag_01091184	Ancrocorticia sp.	0.32	0.17	0.52	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000348485	https://spire.embl.de/spire/v1/genome/spire_mag_01091184	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	72.82	CheckM2 v0.1.3	2.84	7529	ERZ27289554	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75982	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	300	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262549	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Ancrocorticia;s__	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938332	2016-03-11 16:31:32	2015-12-13 13:25:30	3271410	929078332	3271410	283	422		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938332/SRR2938332.sralite.1	SRX1441005	WGS_paired_SW190	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170625	SAMN04262550	simple	527639	wastewater metagenome	SW190							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	8A0EFB71920A313FA3550337078F2400	F39F9401D493FEC5FDB5BC770DBF626E	Metagenome-Assembled Genome spire_mag_01091084 in SPIRE v01 classified as Neisseria suis	Uruburuella suis	missing: third party data	missing: third party data	missing: third party data			36	36	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01091084	spire_mag_01091084	Uruburuella suis	0.27	0.03	0.7	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_35034	https://spire.embl.de/spire/v1/genome/spire_mag_01091084	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	83.67	CheckM2 v0.1.3	2.56	6363	ERZ27289556	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75973	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	384	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262550	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria suis	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938333	2016-03-11 16:31:32	2015-12-13 13:25:24	3195936	907644029	3195936	283	416		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938333/SRR2938333.sralite.1	SRX1441006	WGS_paired_SW191	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170624	SAMN04262577	simple	527639	wastewater metagenome	SW191							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	593361B306B6E60447C6BB4CAF58507E	FE2E5FB8D1545FFD9F9E857CD02103BA	Metagenome-Assembled Genome spire_mag_01092679 in SPIRE v01 classified as Acinetobacter johnsonii	Acinetobacter johnsonii	missing: third party data	missing: third party data	missing: third party data			35	35	Detected				2025-10-13	ERC000047	EMBL Heidelberg	public	spire_mag_01092679	spire_mag_01092679	Acinetobacter johnsonii	0.0	0.0	0.93	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000023669	https://spire.embl.de/spire/v1/genome/spire_mag_01092679	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	59.88	CheckM2 v0.1.3	2.06	4542	ERZ27289578	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75720	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	442	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262577	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938334	2016-03-11 16:31:32	2015-12-13 13:23:54	1062351	301707193	1062351	283	141		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938334/SRR2938334.sralite.1	SRX1441007	WGS_paired_SW192	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170623	SAMN04262563	simple	527639	wastewater metagenome	SW192							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	D1DB6D5DCDB157B8677CE8E79D1D86FA	4986E8DA9C0E3631CD13386ED1554748	Metagenome-Assembled Genome spire_mag_01091343 in SPIRE v01 classified as Mxb001	uncultured bacterium	missing: third party data	missing: third party data	missing: third party data			5	5	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01091343	spire_mag_01091343	uncultured bacterium	0.16	0.03	0.48	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000382708	https://spire.embl.de/spire/v1/genome/spire_mag_01091343	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	50.82	CheckM2 v0.1.3	1.39	4429	ERZ27289562	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75946	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	359	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262563	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__Mxb001;s__	GTDBtk v2.3.2_r214	multi-marker approach
